AUROK	Rockhampton	AUS	-23.9166666666667	150.866666666667	0.3
AUSMT	Saladin Marine Terminal	AUS	-21.4	115.05	0.3
AUSKV	Skua Venture Terminal	AUS	-12.5166666666667	124.416666666667	0.3
AUSPB	Spring Bay	AUS	-42.55	147.933333333333	0.3
AUSTA	Stanley	AUS	-40.7833333333333	145.3	0.3
AUSRN	Strahan	AUS	-42.15	145.333333333333	0.3
AUSYD	Sydney	AUS	-33.8333333333333	151.283333333333	0.3
AUTHE	Thevenard	AUS	-32.2	133.566666666667	0.3
AUTIS	Thursday Island	AUS	-10.5833333333333	142.216666666667	0.3
AUTSV	Townsville	AUS	-19.25	146.833333333333	0.3
AUTRB	Trial Bay	AUS	-30.85	153.05	0.3
AUURN	Urangan	AUS	-25.3166666666667	152.766666666667	0.3
AUUSL	Useless Loop	AUS	-26.0833333333333	113.4	0.3
AUVAR	Varanus Island Terminal	AUS	-20.6333333333333	115.6	0.3
AUWAL	Wallaroo	AUS	-33.9333333333333	137.616666666667	0.3
AUWEI	Weipa	AUS	-12.6666666666667	141.85	0.3
AUWYA	Whyalla	AUS	-33.0333333333333	137.6	0.3
AUWYN	Wyndham	AUS	-15.4666666666667	128.1	0.3
AUYBA	Yamba	AUS	-29.4166666666667	153.366666666667	0.3
AUYAM	Yampi Sound	AUS	-16.1333333333333	123.633333333333	0.3
AZBAK	Baku	AZE	40.3333333333333	49.85	0.3
BSCLP	Clifton Point	BHS	25	-77.6	0.3
BSFPO	Freeport	BHS	26.5166666666667	-78.7666666666667	0.3
BSIGA	Inagua Islands	BHS	21.5166666666667	-73	0.3
BSNAS	Nassau	BHS	25.0833333333333	-77.3333333333333	0.3
BSOCE	Ocean Cay	BHS	25.4166666666667	-79.2166666666667	0.3
BSSRP	South Riding Point	BHS	26.6	-78.2166666666667	0.3
BHMIN	Mina Sulman	BHR	26.2166666666667	50.6	0.3
BHSIT	Sitra	BHR	26.15	50.6666666666667	0.3
BDCHL	Chalna	BGD	22.6	89.5166666666667	0.3
BDCGP	Chittagong	BGD	22.2166666666667	91.8	0.3
BDKHL	Khulna	BGD	22.8	89.5833333333333	0.3
BBBGI	Bridgetown	BRB	13.0833333333333	-59.6	0.3
BEANR	Antwerp	BEL	51.2333333333333	4.46666666666667	0.3
BEBGS	Bruges	BEL	51.2166666666667	3.21666666666667	0.3
BEBRU	Brussels	BEL	50.8666666666667	4.35	0.3
BEGNE	Ghent	BEL	51.0333333333333	3.73333333333333	0.3
BELGG	Liege	BEL	50.6666666666667	5.56666666666667	0.3
BENIE	Nieuwpoort	BEL	51.15	2.71666666666667	0.3
BEOST	Ostend	BEL	51.3333333333333	2.93333333333333	0.3
BEZEE	Zeebrugge	BEL	51.3333333333333	3.2	0.3
BZBZE	Belize City	BLZ	17.5	-88.2	0.3
BJCOO	Cotonou	BEN	6.35	2.43333333333333	0.3
BJSEM	Seme Terminal	BEN	6.25	2.66666666666667	0.3
BMFPT	Freeport	BMU	32.3166666666667	-64.8333333333333	0.3
BMBDA	Hamilton	BMU	32.2833333333333	-64.7666666666667	0.3
BMSGE	St George\\\\:s	BMU	32.3666666666667	-64.7	0.3
BRADR	Angra Dos Reis	BRA	-23	-44.3166666666667	0.3
BRAJU	Aracaju	BRA	-10.9333333333333	-37.1166666666667	0.3
BRARB	Aratu	BRA	-12.7833333333333	-38.5	0.3
BRARE	Areia Branca	BRA	-4.81666666666667	-37.0333333333333	0.3
BRANT	Barao De Teffe	BRA	-25.4333333333333	-48.5333333333333	0.3
BRBEL	Belem	BRA	-1.46666666666667	-48.4833333333333	0.3
BRCDO	Cabedelo	BRA	-6.98333333333333	-34.8333333333333	0.3
BRCMG	Corumba	BRA	-19	-57.5833333333333	0.3
BRFNO	Forno	BRA	-22.9666666666667	-42	0.3
BRFOR	Fortaleza	BRA	-3.68333333333333	-38.5	0.3
BRGEB	Gebig	BRA	-23.05	-44.2166666666667	0.3
BRIOS	Ilheus	BRA	-14.8	-39.0333333333333	0.3
BRIBB	Imbituba	BRA	-28.2166666666667	-48.6333333333333	0.3
BRITJ	Itajai	BRA	-26.9	-48.65	0.3
BRITQ	Itaqui	BRA	-2.58333333333333	-44.3666666666667	0.3
BRMCP	Macapa	BRA	-0.05	-51.1666666666667	0.3
BRMCZ	Maceio	BRA	-9.68333333333333	-35.7333333333333	0.3
BRMAO	Manaus	BRA	-3.13333333333333	-60	0.3
BRMGU	Munguba	BRA	-1.08333333333333	-52.3833333333333	0.3
BRNAT	Natal	BRA	-5.78333333333333	-35.2666666666667	0.3
BRNTR	Niteroi	BRA	-22.8833333333333	-43.1166666666667	0.3
BROBI	Obidos	BRA	-1.85	-55.5833333333333	0.3
BRPNG	Paranagua	BRA	-25.5	-48.5166666666667	0.3
BRPET	Pelotas	BRA	-31.7666666666667	-52.35	0.3
BRPOU	Ponta Ubu	BRA	-20.7833333333333	-40.5833333333333	0.3
BRPOA	Porto Alegre	BRA	-31.6	-51.2333333333333	0.3
BRPCL	Portocel	BRA	-19.85	-40.05	0.3
BRREC	Recife	BRA	-8.05	-34.85	0.3
BRRIO	Rio De Janeiro	BRA	-22.85	-43.1333333333333	0.3
BRRIG	Rio Grande	BRA	-32.0333333333333	-52.1	0.3
BRSSA	Salvador	BRA	-13.0166666666667	-38.5833333333333	0.3
BRSAN	Santana	BRA	-0.05	-51.1666666666667	0.3
BRSTM	Santarem	BRA	-2.4	-54.7	0.3
BRSSZ	Santos	BRA	-24	-46.3333333333333	0.3
BRSFS	Sao Francisco do Sul	BRA	-26.2333333333333	-48.7	0.3
BRSLZ	Sao Luis	BRA	-2.58333333333333	-44.3666666666667	0.3
BRSSO	Sao Sebastiao	BRA	-23.5	-45.3833333333333	0.3
BRSPB	Sepetiba Terminal	BRA	-23.0166666666667	-44.0333333333333	0.3
BRSUA	Suape Marine Terminal	BRA	-8.4	-34.95	0.3
BRTET	Termisa Terminal	BRA	-4.81666666666667	-37.0333333333333	0.3
BRTRM	Tramandai	BRA	-30.05	-50.0666666666667	0.3
BRTMT	Trombetas	BRA	-1.46666666666667	-56.3833333333333	0.3
BRTUB	Tubarao	BRA	-20.2833333333333	-40.25	0.3
BRVDC	Vila Do Conde	BRA	-1.55	-48.75	0.3
BRVIX	Vitoria	BRA	-20.3166666666667	-40.3333333333333	0.3
VGRAD	Roadtown	VGB	18.4166666666667	-64.6166666666667	0.3
BNKUB	Kuala Belait	BRN	4.63333333333333	114.2	0.3
BNLUM	Lumut	BRN	4.71666666666667	114.45	0.3
BNMUA	Muara	BRN	5.01666666666667	115.066666666667	0.3
BNSER	Seria	BRN	4.71666666666667	114.316666666667	0.3
BNTAS	Tanjong Salirong	BRN	4.91666666666667	115.083333333333	0.3
BGBAL	Balchik	BGR	43.4	28.1666666666667	0.3
BGBOJ	Bourgas	BGR	42.5	27.4833333333333	0.3
BGVAR	Varna	BGR	43.2	27.95	0.3
KHKOS	Kompong Som	KHM	10.6333333333333	103.5	0.3
KHPNH	Phnom-Penh	KHM	11.5833333333333	104.916666666667	0.3
